Survived,Pclass,Sex,Age,SibSp,Parch,Sex_encoding,features,rawPrediction,probability,prediction
0,1,female,27.0,1,0,0.0,"[0.0,1.0,1.0,0.0,27.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,28.0,0,0,0.0,"(6,[1,4],[1.0,28.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,28.0,2,0,0.0,"[0.0,1.0,2.0,0.0,28.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,29.0,0,0,0.0,"(6,[1,4],[1.0,29.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,29.0,1,1,0.0,"[0.0,1.0,1.0,1.0,29.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,30.0,2,0,0.0,"[0.0,1.0,2.0,0.0,30.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,31.0,0,0,0.0,"(6,[1,4],[1.0,31.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,31.0,0,2,0.0,"[0.0,1.0,0.0,2.0,31.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,31.0,2,0,0.0,"[0.0,1.0,2.0,0.0,31.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,32.0,0,0,0.0,"(6,[1,4],[1.0,32.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,32.0,0,0,0.0,"(6,[1,4],[1.0,32.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,32.0,0,0,0.0,"(6,[1,4],[1.0,32.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,32.0,1,0,0.0,"[0.0,1.0,1.0,0.0,32.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,33.0,0,0,0.0,"(6,[1,4],[1.0,33.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,33.0,0,0,0.0,"(6,[1,4],[1.0,33.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,33.0,0,2,0.0,"[0.0,1.0,0.0,2.0,33.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,33.0,1,0,0.0,"[0.0,1.0,1.0,0.0,33.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,33.0,1,2,0.0,"[0.0,1.0,1.0,2.0,33.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,34.0,1,0,0.0,"[0.0,1.0,1.0,0.0,34.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,34.0,1,2,0.0,"[0.0,1.0,1.0,2.0,34.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,35.0,0,0,0.0,"(6,[1,4],[1.0,35.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,35.0,0,0,0.0,"(6,[1,4],[1.0,35.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,35.0,1,2,0.0,"[0.0,1.0,1.0,2.0,35.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,35.0,1,2,0.0,"[0.0,1.0,1.0,2.0,35.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,36.0,0,0,0.0,"(6,[1,4],[1.0,36.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,36.0,1,0,0.0,"[0.0,1.0,1.0,0.0,36.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,36.0,1,0,0.0,"[0.0,1.0,1.0,0.0,36.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,36.0,1,2,0.0,"[0.0,1.0,1.0,2.0,36.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,36.0,2,2,0.0,"[0.0,1.0,2.0,2.0,36.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,37.0,0,0,0.0,"(6,[1,4],[1.0,37.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,37.0,0,2,0.0,"[0.0,1.0,0.0,2.0,37.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,37.0,1,0,0.0,"[0.0,1.0,1.0,0.0,37.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,37.0,1,0,0.0,"[0.0,1.0,1.0,0.0,37.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,38.0,0,0,0.0,"(6,[1,4],[1.0,38.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,38.0,0,0,0.0,"(6,[1,4],[1.0,38.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,38.0,2,2,0.0,"[0.0,1.0,2.0,2.0,38.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,0,0,0.0,"(6,[1,4],[1.0,39.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,0,0,0.0,"(6,[1,4],[1.0,39.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,0,2,0.0,"[0.0,1.0,0.0,2.0,39.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,0,4,0.0,"[0.0,1.0,0.0,4.0,39.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,1,0,0.0,"[0.0,1.0,1.0,0.0,39.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,1,2,0.0,"[0.0,1.0,1.0,2.0,39.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,1,2,0.0,"[0.0,1.0,1.0,2.0,39.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,39.0,1,2,0.0,"[0.0,1.0,1.0,2.0,39.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,40.0,0,0,0.0,"(6,[1,4],[1.0,40.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,40.0,0,0,0.0,"(6,[1,4],[1.0,40.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,40.0,1,1,0.0,"[0.0,1.0,1.0,1.0,40.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,40.0,1,2,0.0,"[0.0,1.0,1.0,2.0,40.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,41.0,0,0,0.0,"(6,[1,4],[1.0,41.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,42.0,0,0,0.0,"(6,[1,4],[1.0,42.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,42.0,0,0,0.0,"(6,[1,4],[1.0,42.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,43.0,0,0,0.0,"(6,[1,4],[1.0,43.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,43.0,0,0,0.0,"(6,[1,4],[1.0,43.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,43.0,0,0,0.0,"(6,[1,4],[1.0,43.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,43.0,0,0,0.0,"(6,[1,4],[1.0,43.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,43.0,1,2,0.0,"[0.0,1.0,1.0,2.0,43.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,0,0.0,"(6,[1,4],[1.0,45.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,0,1,0.0,"[0.0,1.0,0.0,1.0,45.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,45.0,1,0,0.0,"[0.0,1.0,1.0,0.0,45.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,0,0,0.0,"(6,[1,4],[1.0,46.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,0,0,0.0,"(6,[1,4],[1.0,46.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,0,0,0.0,"(6,[1,4],[1.0,46.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,0,1,0.0,"[0.0,1.0,0.0,1.0,46.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,1,0,0.0,"[0.0,1.0,1.0,0.0,46.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,46.0,1,2,0.0,"[0.0,1.0,1.0,2.0,46.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,0,0.0,"[0.0,1.0,1.0,0.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,0,0.0,"[0.0,1.0,1.0,0.0,47.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,47.0,1,2,0.0,"[0.0,1.0,1.0,2.0,47.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,0,0,0.0,"(6,[1,4],[1.0,48.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,0,0,0.0,"(6,[1,4],[1.0,48.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,0,0,0.0,"(6,[1,4],[1.0,48.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,0,0.0,"[0.0,1.0,1.0,0.0,48.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,48.0,1,3,0.0,"[0.0,1.0,1.0,3.0,48.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,0,0.0,"(6,[1,4],[1.0,49.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,0,0.0,"(6,[1,4],[1.0,49.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,0,0.0,"(6,[1,4],[1.0,49.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,0,2,0.0,"[0.0,1.0,0.0,2.0,49.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,1,0,0.0,"[0.0,1.0,1.0,0.0,49.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,49.0,2,0,0.0,"[0.0,1.0,2.0,0.0,49.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,0,0,0.0,"(6,[1,4],[1.0,50.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,0,2,0.0,"[0.0,1.0,0.0,2.0,50.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,1,0,0.0,"[0.0,1.0,1.0,0.0,50.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,50.0,1,0,0.0,"[0.0,1.0,1.0,0.0,50.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,0,0.0,"(6,[1,4],[1.0,51.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,0,0.0,"(6,[1,4],[1.0,51.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,0,0.0,"(6,[1,4],[1.0,51.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,0,0,0.0,"(6,[1,4],[1.0,51.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,1,0,0.0,"[0.0,1.0,1.0,0.0,51.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,1,2,0.0,"[0.0,1.0,1.0,2.0,51.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,1,2,0.0,"[0.0,1.0,1.0,2.0,51.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,1,3,0.0,"[0.0,1.0,1.0,3.0,51.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,2,1,0.0,"[0.0,1.0,2.0,1.0,51.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,51.0,8,0,0.0,"[0.0,1.0,8.0,0.0,51.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,0,0,0.0,"(6,[1,4],[1.0,52.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,0,0.0,"[0.0,1.0,1.0,0.0,52.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,0,0.0,"[0.0,1.0,1.0,0.0,52.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,0,0.0,"[0.0,1.0,1.0,0.0,52.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,1,0.0,"[0.0,1.0,1.0,1.0,52.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,1,0.0,"[0.0,1.0,1.0,1.0,52.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,52.0,1,2,0.0,"[0.0,1.0,1.0,2.0,52.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,0,0.0,"(6,[1,4],[1.0,53.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,2,0.0,"[0.0,1.0,0.0,2.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,2,0.0,"[0.0,1.0,0.0,2.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,0,3,0.0,"[0.0,1.0,0.0,3.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,0,0.0,"[0.0,1.0,1.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,53.0,1,0,0.0,"[0.0,1.0,1.0,0.0,53.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,0,0,0.0,"(6,[1,4],[1.0,54.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,1,0,0.0,"[0.0,1.0,1.0,0.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,54.0,2,0,0.0,"[0.0,1.0,2.0,0.0,54.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,0,0.0,"(6,[1,4],[1.0,55.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,0,0.0,"(6,[1,4],[1.0,55.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,2,0.0,"[0.0,1.0,0.0,2.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,55.0,0,2,0.0,"[0.0,1.0,0.0,2.0,55.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,0,0,0.0,"(6,[1,4],[1.0,56.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,0,0,0.0,"(6,[1,4],[1.0,56.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,1,0,0.0,"[0.0,1.0,1.0,0.0,56.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,56.0,1,2,0.0,"[0.0,1.0,1.0,2.0,56.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,57.0,0,0,0.0,"(6,[1,4],[1.0,57.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,57.0,0,0,0.0,"(6,[1,4],[1.0,57.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,57.0,0,2,0.0,"[0.0,1.0,0.0,2.0,57.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,57.0,1,2,0.0,"[0.0,1.0,1.0,2.0,57.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,57.0,1,2,0.0,"[0.0,1.0,1.0,2.0,57.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,58.0,0,0,0.0,"(6,[1,4],[1.0,58.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,58.0,0,0,0.0,"(6,[1,4],[1.0,58.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,58.0,0,0,0.0,"(6,[1,4],[1.0,58.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,58.0,0,1,0.0,"[0.0,1.0,0.0,1.0,58.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,58.0,1,0,0.0,"[0.0,1.0,1.0,0.0,58.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,58.0,1,2,0.0,"[0.0,1.0,1.0,2.0,58.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,0,0,0.0,"(6,[1,4],[1.0,59.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,0,0,0.0,"(6,[1,4],[1.0,59.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,0,0,0.0,"(6,[1,4],[1.0,59.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,0,0,0.0,"(6,[1,4],[1.0,59.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,1,0,0.0,"[0.0,1.0,1.0,0.0,59.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,1,0,0.0,"[0.0,1.0,1.0,0.0,59.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,1,0,0.0,"[0.0,1.0,1.0,0.0,59.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,1,2,0.0,"[0.0,1.0,1.0,2.0,59.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,59.0,1,4,0.0,"[0.0,1.0,1.0,4.0,59.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,60.0,0,0,0.0,"(6,[1,4],[1.0,60.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,60.0,0,0,0.0,"(6,[1,4],[1.0,60.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,60.0,0,0,0.0,"(6,[1,4],[1.0,60.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,60.0,1,2,0.0,"[0.0,1.0,1.0,2.0,60.0,0.0]","[1.5435020027249973,-1.5435020027249973]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,0,0,0.0,"(6,[1,4],[1.0,61.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,0,0,0.0,"(6,[1,4],[1.0,61.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,0,0,0.0,"(6,[1,4],[1.0,61.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,0,0,0.0,"(6,[1,4],[1.0,61.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,1,0,0.0,"[0.0,1.0,1.0,0.0,61.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,1,0,0.0,"[0.0,1.0,1.0,0.0,61.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,1,0,0.0,"[0.0,1.0,1.0,0.0,61.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,61.0,3,2,0.0,"[0.0,1.0,3.0,2.0,61.0,0.0]","[1.5435020027249968,-1.5435020027249968]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,62.0,0,0,0.0,"(6,[1,4],[1.0,62.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,62.0,0,0,0.0,"(6,[1,4],[1.0,62.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,62.0,0,0,0.0,"(6,[1,4],[1.0,62.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,62.0,0,0,0.0,"(6,[1,4],[1.0,62.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,62.0,0,0,0.0,"(6,[1,4],[1.0,62.0])","[1.5435020027249982,-1.5435020027249982]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,62.0,0,2,0.0,"[0.0,1.0,0.0,2.0,62.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
0,1,female,62.0,1,0,0.0,"[0.0,1.0,1.0,0.0,62.0,0.0]","[1.5435020027249977,-1.5435020027249977]","[0.9563534785727079,0.043646521427292084]",0.0
